FullPath,CaseId,CaseName,CollectionName,OriginalFolder,OriginalName,NewFolder,NewName,Rarity,ItemId,Category,MatchedBy,Verified,Confidence,Rationale,Action,CopiedFrom,Resized
COPY,paris-2023-inferno-souvenir-package,Paris 2023 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,AUG Sweeper.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Inferno-Souvenir-Package\Weapons,paris-2023-inferno-souvenir-package--consumer--aug-sweeper.png,consumer,souvenir-aug-sweeper,rifle,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\AUG Sweeper.png,False
COPY,paris-2023-inferno-souvenir-package,Paris 2023 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,UMP-45 Mudder.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Inferno-Souvenir-Package\Weapons,paris-2023-inferno-souvenir-package--consumer--ump-45-mudder.png,consumer,souvenir-ump-45-mudder,smg,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\UMP-45 Mudder.png,False
COPY,paris-2023-inferno-souvenir-package,Paris 2023 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,MAG-7 Rust Coat.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Inferno-Souvenir-Package\Weapons,paris-2023-inferno-souvenir-package--consumer--mag-7-rust-coat.png,consumer,souvenir-mag-7-rust-coat,shotgun,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\MAG-7 Rust Coat.png,False
COPY,paris-2023-inferno-souvenir-package,Paris 2023 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,Glock-18 High Beam.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Inferno-Souvenir-Package\Weapons,paris-2023-inferno-souvenir-package--industrial--glock-18-high-beam.png,industrial,souvenir-glock-18-high-beam,pistol,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\Glock-18 High Beam.png,False
COPY,paris-2023-inferno-souvenir-package,Paris 2023 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,R8 Revolver Nitro.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Inferno-Souvenir-Package\Weapons,paris-2023-inferno-souvenir-package--industrial--r8-revolver-nitro.png,industrial,souvenir-r8-revolver-nitro,pistol,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\R8 Revolver Nitro.png,False
COPY,paris-2023-inferno-souvenir-package,Paris 2023 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,MAC-10 Calf Skin.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Inferno-Souvenir-Package\Weapons,paris-2023-inferno-souvenir-package--industrial--mac-10-calf-skin.png,industrial,souvenir-mac-10-calf-skin,smg,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\MAC-10 Calf Skin.png,False
COPY,paris-2023-inferno-souvenir-package,Paris 2023 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,PP-Bizon Candy Apple.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Inferno-Souvenir-Package\Weapons,paris-2023-inferno-souvenir-package--industrial--pp-bizon-candy-apple.png,industrial,souvenir-pp-bizon-candy-apple,smg,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\PP-Bizon Candy Apple.png,False
COPY,paris-2023-inferno-souvenir-package,Paris 2023 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,USP-S Check Engine.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Inferno-Souvenir-Package\Weapons,paris-2023-inferno-souvenir-package--milspec--usp-s-check-engine.png,milspec,souvenir-usp-s-check-engine,pistol,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\USP-S Check Engine.png,False
COPY,paris-2023-inferno-souvenir-package,Paris 2023 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,M4A4 Converter.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Inferno-Souvenir-Package\Weapons,paris-2023-inferno-souvenir-package--milspec--m4a4-converter.png,milspec,souvenir-m4a4-converter,rifle,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\M4A4 Converter.png,False
COPY,paris-2023-inferno-souvenir-package,Paris 2023 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,SSG 08 Hand Brake.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Inferno-Souvenir-Package\Weapons,paris-2023-inferno-souvenir-package--milspec--ssg-08-hand-brake.png,milspec,souvenir-ssg-08-hand-brake,weapon,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\SSG 08 Hand Brake.png,False
COPY,paris-2023-inferno-souvenir-package,Paris 2023 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,Sawed-Off Brake Light.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Inferno-Souvenir-Package\Weapons,paris-2023-inferno-souvenir-package--milspec--sawed-off-brake-light.png,milspec,souvenir-sawed-off-brake-light,shotgun,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\Sawed-Off Brake Light.png,False
COPY,paris-2023-inferno-souvenir-package,Paris 2023 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,AK-47 Safety Net.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Inferno-Souvenir-Package\Weapons,paris-2023-inferno-souvenir-package--restricted--ak-47-safety-net.png,restricted,souvenir-ak-47-safety-net,rifle,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\AK-47 Safety Net.png,False
COPY,paris-2023-inferno-souvenir-package,Paris 2023 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,P250 Vino Primo.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Inferno-Souvenir-Package\Weapons,paris-2023-inferno-souvenir-package--restricted--p250-vino-primo.png,restricted,souvenir-p250-vino-primo,pistol,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\P250 Vino Primo.png,False
COPY,paris-2023-inferno-souvenir-package,Paris 2023 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,MP7 Fade.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Inferno-Souvenir-Package\Weapons,paris-2023-inferno-souvenir-package--restricted--mp7-fade.png,restricted,souvenir-mp7-fade,smg,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\MP7 Fade.png,False
COPY,paris-2023-inferno-souvenir-package,Paris 2023 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,SG 553 Integrale.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Inferno-Souvenir-Package\Weapons,paris-2023-inferno-souvenir-package--classified--sg-553-integrale.png,classified,souvenir-sg-553-integrale,rifle,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\SG 553 Integrale.png,False
COPY,paris-2023-inferno-souvenir-package,Paris 2023 Inferno Souvenir Package,The-2018-Inferno-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection,Dual Berettas Twin Turbo.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Inferno-Souvenir-Package\Weapons,paris-2023-inferno-souvenir-package--classified--dual-berettas-twin-turbo.png,classified,souvenir-dual-berettas-twin-turbo,pistol,collection_copy,True,100,Copied from The-2018-Inferno-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Inferno-Collection\Dual Berettas Twin Turbo.png,False
COPY,paris-2023-nuke-souvenir-package,Paris 2023 Nuke Souvenir Package,The-2018-Nuke-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection,Nova Mandrel.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Nuke-Souvenir-Package\Weapons,paris-2023-nuke-souvenir-package--consumer--nova-mandrel.png,consumer,nova-mandrel-souvenir,weapon,collection_copy,True,100,Copied from The-2018-Nuke-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection\Nova Mandrel.png,False
COPY,paris-2023-nuke-souvenir-package,Paris 2023 Nuke Souvenir Package,The-2018-Nuke-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection,Five-SeveN Coolant.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Nuke-Souvenir-Package\Weapons,paris-2023-nuke-souvenir-package--consumer--five-seven-coolant.png,consumer,five-seven-coolant-souvenir,weapon,collection_copy,True,100,Copied from The-2018-Nuke-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection\Five-SeveN Coolant.png,False
COPY,paris-2023-nuke-souvenir-package,Paris 2023 Nuke Souvenir Package,The-2018-Nuke-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection,UMP-45 Facility Dark.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Nuke-Souvenir-Package\Weapons,paris-2023-nuke-souvenir-package--consumer--ump-45-facility-dark.png,consumer,ump-45-facility-dark-souvenir,weapon,collection_copy,True,100,Copied from The-2018-Nuke-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection\UMP-45 Facility Dark.png,False
COPY,paris-2023-nuke-souvenir-package,Paris 2023 Nuke Souvenir Package,The-2018-Nuke-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection,P250 Facility Draft.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Nuke-Souvenir-Package\Weapons,paris-2023-nuke-souvenir-package--consumer--p250-facility-draft.png,consumer,p250-facility-draft-souvenir,weapon,collection_copy,True,100,Copied from The-2018-Nuke-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection\P250 Facility Draft.png,False
COPY,paris-2023-nuke-souvenir-package,Paris 2023 Nuke Souvenir Package,The-2018-Nuke-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection,PP-Bizon Facility Sketch.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Nuke-Souvenir-Package\Weapons,paris-2023-nuke-souvenir-package--consumer--pp-bizon-facility-sketch.png,consumer,pp-bizon-facility-sketch-souvenir,weapon,collection_copy,True,100,Copied from The-2018-Nuke-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection\PP-Bizon Facility Sketch.png,False
COPY,paris-2023-nuke-souvenir-package,Paris 2023 Nuke Souvenir Package,The-2018-Nuke-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection,Galil AR Cold Fusion.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Nuke-Souvenir-Package\Weapons,paris-2023-nuke-souvenir-package--industrial--galil-ar-cold-fusion.png,industrial,galil-ar-cold-fusion-souvenir,weapon,collection_copy,True,100,Copied from The-2018-Nuke-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection\Galil AR Cold Fusion.png,False
COPY,paris-2023-nuke-souvenir-package,Paris 2023 Nuke Souvenir Package,The-2018-Nuke-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection,Negev Bulkhead.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Nuke-Souvenir-Package\Weapons,paris-2023-nuke-souvenir-package--industrial--negev-bulkhead.png,industrial,negev-bulkhead-souvenir,weapon,collection_copy,True,100,Copied from The-2018-Nuke-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection\Negev Bulkhead.png,False
COPY,paris-2023-nuke-souvenir-package,Paris 2023 Nuke Souvenir Package,The-2018-Nuke-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection,MP7 Motherboard.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Nuke-Souvenir-Package\Weapons,paris-2023-nuke-souvenir-package--industrial--mp7-motherboard.png,industrial,mp7-motherboard-souvenir,weapon,collection_copy,True,100,Copied from The-2018-Nuke-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection\MP7 Motherboard.png,False
COPY,paris-2023-nuke-souvenir-package,Paris 2023 Nuke Souvenir Package,The-2018-Nuke-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection,M4A4 Mainframe.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Nuke-Souvenir-Package\Weapons,paris-2023-nuke-souvenir-package--industrial--m4a4-mainframe.png,industrial,m4a4-mainframe-souvenir,weapon,collection_copy,True,100,Copied from The-2018-Nuke-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection\M4A4 Mainframe.png,False
COPY,paris-2023-nuke-souvenir-package,Paris 2023 Nuke Souvenir Package,The-2018-Nuke-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection,AWP Acheron.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Nuke-Souvenir-Package\Weapons,paris-2023-nuke-souvenir-package--milspec--awp-acheron.png,milspec,awp-acheron-souvenir,weapon,collection_copy,True,100,Copied from The-2018-Nuke-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection\AWP Acheron.png,False
COPY,paris-2023-nuke-souvenir-package,Paris 2023 Nuke Souvenir Package,The-2018-Nuke-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection,P250 Exchanger.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Nuke-Souvenir-Package\Weapons,paris-2023-nuke-souvenir-package--milspec--p250-exchanger.png,milspec,p250-exchanger-souvenir,weapon,collection_copy,True,100,Copied from The-2018-Nuke-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection\P250 Exchanger.png,False
COPY,paris-2023-nuke-souvenir-package,Paris 2023 Nuke Souvenir Package,The-2018-Nuke-Collection,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection,MP5-SD Co-Processor.png,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Cases\Paris-2023-Nuke-Souvenir-Package\Weapons,paris-2023-nuke-souvenir-package--milspec--mp5-sd-co-processor.png,milspec,mp5-sd-co-processor-souvenir,weapon,collection_copy,True,100,Copied from The-2018-Nuke-Collection,copy,A:\Development Environment\Source Control\GitHub\TCSGO\Assets\Collections\The-2018-Nuke-Collection\MP5-SD Co-Processor.png,False
